,idf1,idp,idr,recall,precision,num_unique_objects,mostly_tracked,partially_tracked,mostly_lost,num_false_positives,num_misses,num_switches,num_fragmentations,mota,motp,num_transfer,num_ascend,num_migrate
0,0.3809634089856415,0.20085470085470086,0.9351904491188175,0.8965321205230244,0.22931510833212157,1,1,0,0,5300,182,1234,153,-2.8180784536668564,0.2529665749195279,0,51,0
1,0.7446205194566424,0.37630166455827385,0.9909843779408997,0.8504987765857331,0.5118194071607371,1,1,0,0,43100,7943,44302,1491,-0.7945605119518162,0.24254536335181812,0,476,0
2,0.6845372460496614,0.37374826683099677,0.8638063022965996,0.8897988249955492,0.5839467227479845,1,1,0,0,3561,619,4036,456,-0.4627025102367812,0.22210503735214426,0,244,0
3,0.7460572899903444,0.38330944769044206,1.0103152695045765,0.8490483800668314,0.49698103580236414,1,1,0,0,5915,1039,5552,450,-0.8169402876652623,0.22992759034906346,0,152,0
4,0.8210934972500809,0.42784895482130814,0.9743550368550369,0.8039004914004914,0.5853740355585374,1,1,0,0,3708,1277,4741,547,-0.4935503685503686,0.2158239376859995,0,169,0
5,0.8161244695898161,0.4469403563129357,0.8873022847100176,0.7985500878734623,0.6799476243920688,1,0,1,0,1711,917,2885,511,-0.21111599297012296,0.19837425542293172,0,129,0
6,0.3956280010108668,0.2075434177383004,0.8353788687299893,0.8417822838847385,0.26117549668874174,1,1,0,0,8925,593,2671,402,-2.2521344717182497,0.23611520029049174,0,273,0
